p2p_transfer_id,leg_role,customer_id,wallet_id,amount,direction
ANTX-000523538,P2P_RECEIVE,AN-C000889,100000889,1861.41,CREDIT
ANTX-000523543,P2P_SEND,AN-C002019,100002019,891.0,DEBIT
ANTX-000523543,P2P_RECEIVE,AN-C000692,100000692,891.0,CREDIT
ANTX-000523554,P2P_SEND,AN-C002019,100002019,1236.21,DEBIT
ANTX-000523554,P2P_RECEIVE,AN-C002121,100002121,1236.21,CREDIT
ANTX-000523555,P2P_SEND,AN-C002019,100002019,133.87,DEBIT
ANTX-000523555,P2P_RECEIVE,AN-C002252,100002252,133.87,CREDIT
ANTX-000523559,P2P_SEND,AN-C002019,100002019,30.53,DEBIT
ANTX-000523559,P2P_RECEIVE,AN-C001855,100001855,30.53,CREDIT
ANTX-000523560,P2P_SEND,AN-C002019,100002019,1129.99,DEBIT
ANTX-000523560,P2P_RECEIVE,AN-C000328,100000328,1129.99,CREDIT
ANTX-000523564,P2P_SEND,AN-C002019,100002019,1560.3,DEBIT
ANTX-000523564,P2P_RECEIVE,AN-C002986,100002986,1560.3,CREDIT
ANTX-000523569,P2P_SEND,AN-C002019,100002019,147.59,DEBIT
ANTX-000523569,P2P_RECEIVE,AN-C000783,100000783,147.59,CREDIT
ANTX-000523573,P2P_SEND,AN-C002019,100002019,30.88,DEBIT
ANTX-000523573,P2P_RECEIVE,AN-C001364,100001364,30.88,CREDIT
ANTX-000523576,P2P_SEND,AN-C002019,100002019,1580.97,DEBIT
ANTX-000523576,P2P_RECEIVE,AN-C002138,100002138,1580.97,CREDIT
ANTX-000523577,P2P_SEND,AN-C002019,100002019,991.79,DEBIT
ANTX-000523577,P2P_RECEIVE,AN-C000923,100000923,991.79,CREDIT
ANTX-000523581,P2P_SEND,AN-C002019,100002019,1560.13,DEBIT
ANTX-000523581,P2P_RECEIVE,AN-C002266,100002266,1560.13,CREDIT
ANTX-000523584,P2P_SEND,AN-C002019,100002019,1190.31,DEBIT
ANTX-000523584,P2P_RECEIVE,AN-C002571,100002571,1190.31,CREDIT
ANTX-000523597,P2P_SEND,AN-C002019,100002019,1205.9,DEBIT
ANTX-000523597,P2P_RECEIVE,AN-C000760,100000760,1205.9,CREDIT
ANTX-000523601,P2P_SEND,AN-C002019,100002019,2158.78,DEBIT
ANTX-000523601,P2P_RECEIVE,AN-C000306,100000306,2158.78,CREDIT
ANTX-000523605,P2P_SEND,AN-C002019,100002019,328.12,DEBIT
ANTX-000523605,P2P_RECEIVE,AN-C000523,100000523,328.12,CREDIT
ANTX-000523611,P2P_SEND,AN-C002019,100002019,701.64,DEBIT
ANTX-000523611,P2P_RECEIVE,AN-C002709,100002709,701.64,CREDIT
ANTX-000523614,P2P_SEND,AN-C002019,100002019,2462.58,DEBIT
ANTX-000523614,P2P_RECEIVE,AN-C001780,100001780,2462.58,CREDIT
ANTX-000523617,P2P_SEND,AN-C002019,100002019,1436.36,DEBIT
ANTX-000523617,P2P_RECEIVE,AN-C001068,100001068,1436.36,CREDIT
ANTX-000523623,P2P_SEND,AN-C002019,100002019,1928.38,DEBIT
ANTX-000523623,P2P_RECEIVE,AN-C000451,100000451,1928.38,CREDIT
ANTX-000523624,P2P_SEND,AN-C002019,100002019,82.49,DEBIT
ANTX-000523624,P2P_RECEIVE,AN-C002660,100002660,82.49,CREDIT
ANTX-000523627,P2P_SEND,AN-C002019,100002019,65.02,DEBIT
ANTX-000523627,P2P_RECEIVE,AN-C000801,100000801,65.02,CREDIT
ANTX-000523632,P2P_SEND,AN-C002019,100002019,2170.91,DEBIT
ANTX-000523632,P2P_RECEIVE,AN-C002769,100002769,2170.91,CREDIT
ANTX-000523635,P2P_SEND,AN-C002019,100002019,178.39,DEBIT
ANTX-000523635,P2P_RECEIVE,AN-C002359,100002359,178.39,CREDIT
ANTX-000523637,P2P_SEND,AN-C002019,100002019,934.35,DEBIT
ANTX-000523637,P2P_RECEIVE,AN-C001597,100001597,934.35,CREDIT
ANTX-000523640,P2P_SEND,AN-C002019,100002019,847.41,DEBIT
ANTX-000523640,P2P_RECEIVE,AN-C000775,100000775,847.41,CREDIT
ANTX-000523642,P2P_SEND,AN-C002019,100002019,2227.89,DEBIT
ANTX-000523642,P2P_RECEIVE,AN-C000576,100000576,2227.89,CREDIT
ANTX-000523644,P2P_SEND,AN-C002019,100002019,2096.15,DEBIT
ANTX-000523644,P2P_RECEIVE,AN-C001826,100001826,2096.15,CREDIT
ANTX-000523649,P2P_SEND,AN-C002019,100002019,1090.9,DEBIT
ANTX-000523649,P2P_RECEIVE,AN-C001499,100001499,1090.9,CREDIT
ANTX-000523652,P2P_SEND,AN-C002019,100002019,66.87,DEBIT
ANTX-000523652,P2P_RECEIVE,AN-C001148,100001148,66.87,CREDIT
ANTX-000523658,P2P_SEND,AN-C002019,100002019,1774.54,DEBIT
ANTX-000523658,P2P_RECEIVE,AN-C001619,100001619,1774.54,CREDIT
ANTX-000523660,P2P_SEND,AN-C002019,100002019,1238.63,DEBIT
ANTX-000523660,P2P_RECEIVE,AN-C000198,100000198,1238.63,CREDIT
ANTX-000523662,P2P_SEND,AN-C002019,100002019,31.82,DEBIT
ANTX-000523662,P2P_RECEIVE,AN-C001737,100001737,31.82,CREDIT
ANTX-000523666,P2P_SEND,AN-C002019,100002019,521.5,DEBIT
ANTX-000523666,P2P_RECEIVE,AN-C000477,100000477,521.5,CREDIT
ANTX-000523670,P2P_SEND,AN-C002019,100002019,237.48,DEBIT
ANTX-000523670,P2P_RECEIVE,AN-C001649,100001649,237.48,CREDIT
ANTX-000523671,P2P_SEND,AN-C002019,100002019,53.05,DEBIT
ANTX-000523671,P2P_RECEIVE,AN-C000649,100000649,53.05,CREDIT
ANTX-000523675,P2P_SEND,AN-C002019,100002019,687.98,DEBIT
ANTX-000523675,P2P_RECEIVE,AN-C001635,100001635,687.98,CREDIT
ANTX-000523677,P2P_SEND,AN-C002019,100002019,398.48,DEBIT
ANTX-000523677,P2P_RECEIVE,AN-C001673,100001673,398.48,CREDIT
ANTX-000523679,P2P_SEND,AN-C002019,100002019,802.73,DEBIT
ANTX-000523679,P2P_RECEIVE,AN-C001310,100001310,802.73,CREDIT
ANTX-000523682,P2P_SEND,AN-C002019,100002019,67.26,DEBIT
ANTX-000523682,P2P_RECEIVE,AN-C002022,100002022,67.26,CREDIT
ANTX-000523684,P2P_SEND,AN-C002019,100002019,1856.42,DEBIT
ANTX-000523684,P2P_RECEIVE,AN-C001495,100001495,1856.42,CREDIT
ANTX-000523687,P2P_SEND,AN-C002019,100002019,1429.65,DEBIT
ANTX-000523687,P2P_RECEIVE,AN-C001756,100001756,1429.65,CREDIT
ANTX-000523692,P2P_SEND,AN-C002019,100002019,1070.37,DEBIT
ANTX-000523692,P2P_RECEIVE,AN-C002890,100002890,1070.37,CREDIT
ANTX-000523707,P2P_SEND,AN-C002019,100002019,1695.1,DEBIT
ANTX-000523707,P2P_RECEIVE,AN-C001279,100001279,1695.1,CREDIT
ANTX-000523712,P2P_SEND,AN-C002019,100002019,1065.96,DEBIT
ANTX-000523712,P2P_RECEIVE,AN-C001624,100001624,1065.96,CREDIT
ANTX-000523713,P2P_SEND,AN-C002019,100002019,2049.29,DEBIT
ANTX-000523713,P2P_RECEIVE,AN-C001507,100001507,2049.29,CREDIT
ANTX-000523716,P2P_SEND,AN-C002019,100002019,1645.22,DEBIT
ANTX-000523716,P2P_RECEIVE,AN-C002400,100002400,1645.22,CREDIT
ANTX-000523725,P2P_SEND,AN-C002019,100002019,16.56,DEBIT
ANTX-000523725,P2P_RECEIVE,AN-C000930,100000930,16.56,CREDIT
ANTX-000523727,P2P_SEND,AN-C002019,100002019,502.34,DEBIT
ANTX-000523727,P2P_RECEIVE,AN-C002035,100002035,502.34,CREDIT
ANTX-000523730,P2P_SEND,AN-C002019,100002019,35.05,DEBIT
ANTX-000523730,P2P_RECEIVE,AN-C002100,100002100,35.05,CREDIT
ANTX-000523734,P2P_SEND,AN-C002019,100002019,1580.7,DEBIT
ANTX-000523734,P2P_RECEIVE,AN-C000027,100000027,1580.7,CREDIT
ANTX-000523736,P2P_SEND,AN-C002019,100002019,64.77,DEBIT
ANTX-000523736,P2P_RECEIVE,AN-C002808,100002808,64.77,CREDIT
ANTX-000523744,P2P_SEND,AN-C002019,100002019,21.18,DEBIT
ANTX-000523744,P2P_RECEIVE,AN-C001929,100001929,21.18,CREDIT
ANTX-000523751,P2P_SEND,AN-C002019,100002019,1449.14,DEBIT
ANTX-000523751,P2P_RECEIVE,AN-C002328,100002328,1449.14,CREDIT
ANTX-000523753,P2P_SEND,AN-C002019,100002019,640.46,DEBIT
ANTX-000523753,P2P_RECEIVE,AN-C000633,100000633,640.46,CREDIT
ANTX-000523754,P2P_SEND,AN-C002019,100002019,239.32,DEBIT
ANTX-000523754,P2P_RECEIVE,AN-C000995,100000995,239.32,CREDIT
ANTX-000523755,P2P_SEND,AN-C002019,100002019,103.68,DEBIT
ANTX-000523755,P2P_RECEIVE,AN-C002784,100002784,103.68,CREDIT
ANTX-000523761,P2P_SEND,AN-C002019,100002019,26.97,DEBIT
ANTX-000523761,P2P_RECEIVE,AN-C000949,100000949,26.97,CREDIT
ANTX-000523764,P2P_SEND,AN-C002019,100002019,1826.89,DEBIT
ANTX-000523764,P2P_RECEIVE,AN-C002562,100002562,1826.89,CREDIT
ANTX-000523767,P2P_SEND,AN-C002019,100002019,2128.07,DEBIT
ANTX-000523767,P2P_RECEIVE,AN-C001431,100001431,2128.07,CREDIT
ANTX-000523772,P2P_SEND,AN-C002019,100002019,178.03,DEBIT
ANTX-000523772,P2P_RECEIVE,AN-C002652,100002652,178.03,CREDIT
ANTX-000523773,P2P_SEND,AN-C002019,100002019,1996.36,DEBIT
ANTX-000523773,P2P_RECEIVE,AN-C001488,100001488,1996.36,CREDIT
ANTX-000523784,P2P_SEND,AN-C002019,100002019,403.64,DEBIT
ANTX-000523784,P2P_RECEIVE,AN-C001866,100001866,403.64,CREDIT
ANTX-000523789,P2P_SEND,AN-C002019,100002019,17.43,DEBIT
ANTX-000523789,P2P_RECEIVE,AN-C002404,100002404,17.43,CREDIT
ANTX-000523790,P2P_SEND,AN-C002019,100002019,1757.14,DEBIT
ANTX-000523790,P2P_RECEIVE,AN-C002321,100002321,1757.14,CREDIT
ANTX-000523792,P2P_SEND,AN-C002019,100002019,375.75,DEBIT
ANTX-000523792,P2P_RECEIVE,AN-C000610,100000610,375.75,CREDIT
ANTX-000523796,P2P_SEND,AN-C002019,100002019,2180.0,DEBIT
ANTX-000523796,P2P_RECEIVE,AN-C001294,100001294,2180.0,CREDIT
ANTX-000523797,P2P_SEND,AN-C002019,100002019,1287.93,DEBIT
ANTX-000523797,P2P_RECEIVE,AN-C002528,100002528,1287.93,CREDIT
ANTX-000523802,P2P_SEND,AN-C002019,100002019,82.53,DEBIT
ANTX-000523802,P2P_RECEIVE,AN-C001835,100001835,82.53,CREDIT
ANTX-000523804,P2P_SEND,AN-C002019,100002019,600.43,DEBIT
ANTX-000523804,P2P_RECEIVE,AN-C002490,100002490,600.43,CREDIT
ANTX-000523807,P2P_SEND,AN-C002019,100002019,52.95,DEBIT
ANTX-000523807,P2P_RECEIVE,AN-C002594,100002594,52.95,CREDIT
ANTX-000523808,P2P_SEND,AN-C002019,100002019,1980.14,DEBIT
ANTX-000523808,P2P_RECEIVE,AN-C002809,100002809,1980.14,CREDIT
ANTX-000523812,P2P_SEND,AN-C002019,100002019,1485.46,DEBIT
ANTX-000523812,P2P_RECEIVE,AN-C001400,100001400,1485.46,CREDIT
ANTX-000523818,P2P_SEND,AN-C002019,100002019,2451.42,DEBIT
ANTX-000523818,P2P_RECEIVE,AN-C001425,100001425,2451.42,CREDIT
ANTX-000523823,P2P_SEND,AN-C002019,100002019,364.16,DEBIT
ANTX-000523823,P2P_RECEIVE,AN-C001509,100001509,364.16,CREDIT
ANTX-000523834,P2P_SEND,AN-C002019,100002019,2073.73,DEBIT
ANTX-000523834,P2P_RECEIVE,AN-C001367,100001367,2073.73,CREDIT
ANTX-000523838,P2P_SEND,AN-C002019,100002019,1010.18,DEBIT
ANTX-000523838,P2P_RECEIVE,AN-C000437,100000437,1010.18,CREDIT
ANTX-000523846,P2P_SEND,AN-C002019,100002019,1086.16,DEBIT
ANTX-000523846,P2P_RECEIVE,AN-C002758,100002758,1086.16,CREDIT
ANTX-000523861,P2P_SEND,AN-C002019,100002019,412.4,DEBIT
ANTX-000523861,P2P_RECEIVE,AN-C001135,100001135,412.4,CREDIT
ANTX-000523862,P2P_SEND,AN-C002019,100002019,1587.8,DEBIT
ANTX-000523862,P2P_RECEIVE,AN-C000151,100000151,1587.8,CREDIT
ANTX-000523876,P2P_SEND,AN-C002019,100002019,809.16,DEBIT
ANTX-000523876,P2P_RECEIVE,AN-C002514,100002514,809.16,CREDIT
ANTX-000523878,P2P_SEND,AN-C002019,100002019,1083.36,DEBIT
ANTX-000523878,P2P_RECEIVE,AN-C000337,100000337,1083.36,CREDIT
ANTX-000523880,P2P_SEND,AN-C002019,100002019,933.77,DEBIT
ANTX-000523880,P2P_RECEIVE,AN-C001544,100001544,933.77,CREDIT
ANTX-000523881,P2P_SEND,AN-C002019,100002019,14.72,DEBIT
ANTX-000523881,P2P_RECEIVE,AN-C002922,100002922,14.72,CREDIT
ANTX-000523888,P2P_SEND,AN-C002019,100002019,22.76,DEBIT
ANTX-000523888,P2P_RECEIVE,AN-C000276,100000276,22.76,CREDIT
ANTX-000523896,P2P_SEND,AN-C002019,100002019,1133.19,DEBIT
ANTX-000523896,P2P_RECEIVE,AN-C000392,100000392,1133.19,CREDIT
ANTX-000523900,P2P_SEND,AN-C002019,100002019,1227.6,DEBIT
ANTX-000523900,P2P_RECEIVE,AN-C002143,100002143,1227.6,CREDIT
ANTX-000523903,P2P_SEND,AN-C002020,100002020,196.37,DEBIT
ANTX-000523903,P2P_RECEIVE,AN-C002190,100002190,196.37,CREDIT
ANTX-000523909,P2P_SEND,AN-C002020,100002020,864.41,DEBIT
ANTX-000523909,P2P_RECEIVE,AN-C002024,100002024,864.41,CREDIT
ANTX-000523918,P2P_SEND,AN-C002020,100002020,65.01,DEBIT
ANTX-000523918,P2P_RECEIVE,AN-C001822,100001822,65.01,CREDIT
ANTX-000523924,P2P_SEND,AN-C002020,100002020,17.33,DEBIT
ANTX-000523924,P2P_RECEIVE,AN-C000328,100000328,17.33,CREDIT
ANTX-000523944,P2P_SEND,AN-C002020,100002020,315.57,DEBIT
ANTX-000523944,P2P_RECEIVE,AN-C001309,100001309,315.57,CREDIT
ANTX-000523959,P2P_SEND,AN-C002020,100002020,1051.04,DEBIT
ANTX-000523959,P2P_RECEIVE,AN-C000201,100000201,1051.04,CREDIT
ANTX-000523967,P2P_SEND,AN-C002020,100002020,188.4,DEBIT
ANTX-000523967,P2P_RECEIVE,AN-C000704,100000704,188.4,CREDIT
ANTX-000523987,P2P_SEND,AN-C002020,100002020,240.92,DEBIT
ANTX-000523987,P2P_RECEIVE,AN-C001099,100001099,240.92,CREDIT
ANTX-000524004,P2P_SEND,AN-C002020,100002020,86.92,DEBIT
ANTX-000524004,P2P_RECEIVE,AN-C002744,100002744,86.92,CREDIT
ANTX-000524006,P2P_SEND,AN-C002020,100002020,97.98,DEBIT
ANTX-000524006,P2P_RECEIVE,AN-C001998,100001998,97.98,CREDIT
ANTX-000524009,P2P_SEND,AN-C002020,100002020,187.29,DEBIT
ANTX-000524009,P2P_RECEIVE,AN-C002399,100002399,187.29,CREDIT
ANTX-000524011,P2P_SEND,AN-C002020,100002020,1209.26,DEBIT
ANTX-000524011,P2P_RECEIVE,AN-C001099,100001099,1209.26,CREDIT
ANTX-000524015,P2P_SEND,AN-C002020,100002020,14.66,DEBIT
ANTX-000524015,P2P_RECEIVE,AN-C001847,100001847,14.66,CREDIT
ANTX-000524022,P2P_SEND,AN-C002020,100002020,170.7,DEBIT
ANTX-000524022,P2P_RECEIVE,AN-C002988,100002988,170.7,CREDIT
ANTX-000524033,P2P_SEND,AN-C002020,100002020,1200.77,DEBIT
ANTX-000524033,P2P_RECEIVE,AN-C001963,100001963,1200.77,CREDIT
ANTX-000524041,P2P_SEND,AN-C002020,100002020,1737.48,DEBIT
ANTX-000524041,P2P_RECEIVE,AN-C002976,100002976,1737.48,CREDIT
ANTX-000524043,P2P_SEND,AN-C002020,100002020,1714.51,DEBIT
ANTX-000524043,P2P_RECEIVE,AN-C002520,100002520,1714.51,CREDIT
ANTX-000524045,P2P_SEND,AN-C002020,100002020,17.0,DEBIT
ANTX-000524045,P2P_RECEIVE,AN-C000467,100000467,17.0,CREDIT
ANTX-000524048,P2P_SEND,AN-C002020,100002020,406.39,DEBIT
ANTX-000524048,P2P_RECEIVE,AN-C001836,100001836,406.39,CREDIT
ANTX-000524054,P2P_SEND,AN-C002020,100002020,167.45,DEBIT
ANTX-000524054,P2P_RECEIVE,AN-C001690,100001690,167.45,CREDIT
ANTX-000524073,P2P_SEND,AN-C002020,100002020,126.5,DEBIT
ANTX-000524073,P2P_RECEIVE,AN-C002859,100002859,126.5,CREDIT
ANTX-000524074,P2P_SEND,AN-C002020,100002020,1560.07,DEBIT
ANTX-000524074,P2P_RECEIVE,AN-C002750,100002750,1560.07,CREDIT
ANTX-000524097,P2P_SEND,AN-C002020,100002020,37.89,DEBIT
ANTX-000524097,P2P_RECEIVE,AN-C001052,100001052,37.89,CREDIT
ANTX-000524101,P2P_SEND,AN-C002020,100002020,2402.76,DEBIT
ANTX-000524101,P2P_RECEIVE,AN-C000985,100000985,2402.76,CREDIT
ANTX-000524104,P2P_SEND,AN-C002020,100002020,1177.52,DEBIT
ANTX-000524104,P2P_RECEIVE,AN-C000300,100000300,1177.52,CREDIT
ANTX-000524128,P2P_SEND,AN-C002020,100002020,300.2,DEBIT
ANTX-000524128,P2P_RECEIVE,AN-C000075,100000075,300.2,CREDIT
ANTX-000524130,P2P_SEND,AN-C002020,100002020,32.99,DEBIT
ANTX-000524130,P2P_RECEIVE,AN-C000130,100000130,32.99,CREDIT
ANTX-000524142,P2P_SEND,AN-C002020,100002020,815.93,DEBIT
ANTX-000524142,P2P_RECEIVE,AN-C002490,100002490,815.93,CREDIT
ANTX-000524149,P2P_SEND,AN-C002020,100002020,17.51,DEBIT
ANTX-000524149,P2P_RECEIVE,AN-C002454,100002454,17.51,CREDIT
ANTX-000524151,P2P_SEND,AN-C002020,100002020,653.32,DEBIT
ANTX-000524151,P2P_RECEIVE,AN-C000683,100000683,653.32,CREDIT
ANTX-000524157,P2P_SEND,AN-C002020,100002020,189.78,DEBIT
ANTX-000524157,P2P_RECEIVE,AN-C002972,100002972,189.78,CREDIT
ANTX-000524159,P2P_SEND,AN-C002020,100002020,1102.99,DEBIT
ANTX-000524159,P2P_RECEIVE,AN-C000530,100000530,1102.99,CREDIT
ANTX-000524167,P2P_SEND,AN-C002020,100002020,594.14,DEBIT
ANTX-000524167,P2P_RECEIVE,AN-C000049,100000049,594.14,CREDIT
ANTX-000524175,P2P_SEND,AN-C002020,100002020,201.81,DEBIT
ANTX-000524175,P2P_RECEIVE,AN-C002642,100002642,201.81,CREDIT
ANTX-000524186,P2P_SEND,AN-C002020,100002020,1710.1,DEBIT
ANTX-000524186,P2P_RECEIVE,AN-C000033,100000033,1710.1,CREDIT
ANTX-000524189,P2P_SEND,AN-C002020,100002020,78.3,DEBIT
ANTX-000524189,P2P_RECEIVE,AN-C000438,100000438,78.3,CREDIT
ANTX-000524193,P2P_SEND,AN-C002020,100002020,21.17,DEBIT
ANTX-000524193,P2P_RECEIVE,AN-C002686,100002686,21.17,CREDIT
ANTX-000524198,P2P_SEND,AN-C002020,100002020,1492.36,DEBIT
ANTX-000524198,P2P_RECEIVE,AN-C002819,100002819,1492.36,CREDIT
ANTX-000524207,P2P_SEND,AN-C002020,100002020,1161.15,DEBIT
ANTX-000524207,P2P_RECEIVE,AN-C000202,100000202,1161.15,CREDIT
ANTX-000524214,P2P_SEND,AN-C002020,100002020,1203.22,DEBIT
ANTX-000524214,P2P_RECEIVE,AN-C002948,100002948,1203.22,CREDIT
ANTX-000524234,P2P_SEND,AN-C002020,100002020,1014.65,DEBIT
ANTX-000524234,P2P_RECEIVE,AN-C001903,100001903,1014.65,CREDIT
ANTX-000524238,P2P_SEND,AN-C002020,100002020,2115.84,DEBIT
ANTX-000524238,P2P_RECEIVE,AN-C001604,100001604,2115.84,CREDIT
ANTX-000524240,P2P_SEND,AN-C002020,100002020,229.89,DEBIT
ANTX-000524240,P2P_RECEIVE,AN-C000538,100000538,229.89,CREDIT
ANTX-000524241,P2P_SEND,AN-C002020,100002020,300.68,DEBIT
ANTX-000524241,P2P_RECEIVE,AN-C001037,100001037,300.68,CREDIT
ANTX-000524243,P2P_SEND,AN-C002020,100002020,721.2,DEBIT
ANTX-000524243,P2P_RECEIVE,AN-C002075,100002075,721.2,CREDIT
ANTX-000524248,P2P_SEND,AN-C002020,100002020,573.73,DEBIT
ANTX-000524248,P2P_RECEIVE,AN-C000464,100000464,573.73,CREDIT
ANTX-000524250,P2P_SEND,AN-C002020,100002020,38.46,DEBIT
ANTX-000524250,P2P_RECEIVE,AN-C001165,100001165,38.46,CREDIT
ANTX-000524276,P2P_SEND,AN-C002020,100002020,217.82,DEBIT
ANTX-000524276,P2P_RECEIVE,AN-C001424,100001424,217.82,CREDIT
ANTX-000524299,P2P_SEND,AN-C002020,100002020,2007.51,DEBIT
ANTX-000524299,P2P_RECEIVE,AN-C000584,100000584,2007.51,CREDIT
ANTX-000524302,P2P_SEND,AN-C002020,100002020,2159.03,DEBIT
ANTX-000524302,P2P_RECEIVE,AN-C002215,100002215,2159.03,CREDIT
ANTX-000524305,P2P_SEND,AN-C002020,100002020,768.2,DEBIT
ANTX-000524305,P2P_RECEIVE,AN-C001832,100001832,768.2,CREDIT
ANTX-000524315,P2P_SEND,AN-C002020,100002020,417.52,DEBIT
ANTX-000524315,P2P_RECEIVE,AN-C001246,100001246,417.52,CREDIT
ANTX-000524324,P2P_SEND,AN-C002020,100002020,515.97,DEBIT
ANTX-000524324,P2P_RECEIVE,AN-C000503,100000503,515.97,CREDIT
ANTX-000524326,P2P_SEND,AN-C002020,100002020,499.68,DEBIT
ANTX-000524326,P2P_RECEIVE,AN-C002149,100002149,499.68,CREDIT
ANTX-000524360,P2P_SEND,AN-C002020,100002020,230.52,DEBIT
ANTX-000524360,P2P_RECEIVE,AN-C000290,100000290,230.52,CREDIT
ANTX-000524378,P2P_SEND,AN-C002020,100002020,138.44,DEBIT
ANTX-000524378,P2P_RECEIVE,AN-C002474,100002474,138.44,CREDIT
ANTX-000524391,P2P_SEND,AN-C002020,100002020,236.12,DEBIT
ANTX-000524391,P2P_RECEIVE,AN-C000261,100000261,236.12,CREDIT
ANTX-000524395,P2P_SEND,AN-C002020,100002020,37.38,DEBIT
ANTX-000524395,P2P_RECEIVE,AN-C000244,100000244,37.38,CREDIT
ANTX-000524419,P2P_SEND,AN-C002020,100002020,521.21,DEBIT
ANTX-000524419,P2P_RECEIVE,AN-C001870,100001870,521.21,CREDIT
ANTX-000524439,P2P_SEND,AN-C002020,100002020,1598.37,DEBIT
ANTX-000524439,P2P_RECEIVE,AN-C002845,100002845,1598.37,CREDIT
ANTX-000524441,P2P_SEND,AN-C002020,100002020,186.69,DEBIT
ANTX-000524441,P2P_RECEIVE,AN-C000220,100000220,186.69,CREDIT
ANTX-000524445,P2P_SEND,AN-C002020,100002020,35.14,DEBIT
ANTX-000524445,P2P_RECEIVE,AN-C001968,100001968,35.14,CREDIT
ANTX-000524447,P2P_SEND,AN-C002020,100002020,1223.23,DEBIT
ANTX-000524447,P2P_RECEIVE,AN-C001313,100001313,1223.23,CREDIT
ANTX-000524478,P2P_SEND,AN-C002020,100002020,2168.64,DEBIT
ANTX-000524478,P2P_RECEIVE,AN-C001201,100001201,2168.64,CREDIT
ANTX-000524482,P2P_SEND,AN-C002020,100002020,495.35,DEBIT
ANTX-000524482,P2P_RECEIVE,AN-C000171,100000171,495.35,CREDIT
ANTX-000524502,P2P_SEND,AN-C002020,100002020,1288.68,DEBIT
ANTX-000524502,P2P_RECEIVE,AN-C000143,100000143,1288.68,CREDIT
ANTX-000524505,P2P_SEND,AN-C002020,100002020,2201.77,DEBIT
ANTX-000524505,P2P_RECEIVE,AN-C001760,100001760,2201.77,CREDIT
ANTX-000524520,P2P_SEND,AN-C002020,100002020,1359.19,DEBIT
ANTX-000524520,P2P_RECEIVE,AN-C001630,100001630,1359.19,CREDIT
ANTX-000524541,P2P_SEND,AN-C002020,100002020,1832.88,DEBIT
ANTX-000524541,P2P_RECEIVE,AN-C000230,100000230,1832.88,CREDIT
ANTX-000524542,P2P_SEND,AN-C002020,100002020,155.78,DEBIT
ANTX-000524542,P2P_RECEIVE,AN-C000202,100000202,155.78,CREDIT
ANTX-000524543,P2P_SEND,AN-C002020,100002020,400.4,DEBIT
ANTX-000524543,P2P_RECEIVE,AN-C000768,100000768,400.4,CREDIT
ANTX-000524547,P2P_SEND,AN-C002020,100002020,19.43,DEBIT
ANTX-000524547,P2P_RECEIVE,AN-C001089,100001089,19.43,CREDIT
ANTX-000524562,P2P_SEND,AN-C002020,100002020,1440.27,DEBIT
ANTX-000524562,P2P_RECEIVE,AN-C002077,100002077,1440.27,CREDIT
ANTX-000524568,P2P_SEND,AN-C002020,100002020,1094.05,DEBIT
ANTX-000524568,P2P_RECEIVE,AN-C002711,100002711,1094.05,CREDIT
ANTX-000524569,P2P_SEND,AN-C002020,100002020,618.24,DEBIT
ANTX-000524569,P2P_RECEIVE,AN-C000957,100000957,618.24,CREDIT
ANTX-000524575,P2P_SEND,AN-C002020,100002020,22.04,DEBIT
ANTX-000524575,P2P_RECEIVE,AN-C001357,100001357,22.04,CREDIT
ANTX-000524582,P2P_SEND,AN-C002020,100002020,2193.12,DEBIT
ANTX-000524582,P2P_RECEIVE,AN-C000773,100000773,2193.12,CREDIT
ANTX-000524591,P2P_SEND,AN-C002020,100002020,2474.96,DEBIT
ANTX-000524591,P2P_RECEIVE,AN-C001767,100001767,2474.96,CREDIT
ANTX-000524592,P2P_SEND,AN-C002020,100002020,1391.97,DEBIT
ANTX-000524592,P2P_RECEIVE,AN-C002774,100002774,1391.97,CREDIT
ANTX-000524615,P2P_SEND,AN-C002020,100002020,224.67,DEBIT
ANTX-000524615,P2P_RECEIVE,AN-C001617,100001617,224.67,CREDIT
ANTX-000524622,P2P_SEND,AN-C002020,100002020,619.48,DEBIT
ANTX-000524622,P2P_RECEIVE,AN-C001936,100001936,619.48,CREDIT
ANTX-000524660,P2P_SEND,AN-C002020,100002020,106.17,DEBIT
ANTX-000524660,P2P_RECEIVE,AN-C002713,100002713,106.17,CREDIT
ANTX-000524661,P2P_SEND,AN-C002020,100002020,1115.15,DEBIT
ANTX-000524661,P2P_RECEIVE,AN-C000494,100000494,1115.15,CREDIT
ANTX-000524669,P2P_SEND,AN-C002020,100002020,735.64,DEBIT
ANTX-000524669,P2P_RECEIVE,AN-C000949,100000949,735.64,CREDIT
ANTX-000524670,P2P_SEND,AN-C002020,100002020,397.05,DEBIT
ANTX-000524670,P2P_RECEIVE,AN-C000031,100000031,397.05,CREDIT
ANTX-000524673,P2P_SEND,AN-C002020,100002020,1127.54,DEBIT
ANTX-000524673,P2P_RECEIVE,AN-C002973,100002973,1127.54,CREDIT
ANTX-000524675,P2P_SEND,AN-C002020,100002020,387.99,DEBIT
ANTX-000524675,P2P_RECEIVE,AN-C002988,100002988,387.99,CREDIT
ANTX-000524685,P2P_SEND,AN-C002020,100002020,208.39,DEBIT
ANTX-000524685,P2P_RECEIVE,AN-C000923,100000923,208.39,CREDIT
